Topic,BLANC-help,BLANC-tune
49ers,0.1694915254237288,0.07627118644067797
Amazon,0.14566929133858267,0.15354330708661418
Beyonce,0.12849162011173185,0.10986964618249534
Chicago,0.14312267657992564,0.13197026022304834
Christmas,0.1443089430894309,0.12398373983739837
Eagles,0.16056910569105692,0.13617886178861788
Facebook,0.10097087378640776,0.0854368932038835
Flu,0.11752988047808766,0.09561752988047809
Graduation,0.11089108910891089,0.10693069306930693
Grammys,0.17165668662674652,0.1217564870259481
Iphone,0.11825726141078838,0.15352697095435686
Kobe,0.10664335664335664,0.11013986013986014
McDonalds,0.15353535353535352,0.15151515151515152
NBA,0.13609467455621302,0.10256410256410256
NYC,0.07221006564551423,0.06783369803063458
Netflix,0.1524008350730689,0.1941544885177453
Obama,0.11992263056092843,0.13346228239845262
Paris,0.15353535353535352,0.12323232323232323
Patriots,0.14526315789473684,0.12842105263157894
Seahawks,0.11877394636015326,0.09770114942528736
Superbowl,0.1926782273603083,0.14065510597302505
Thanksgiving,0.15723270440251572,0.14675052410901468
VMA,0.14150943396226415,0.09198113207547169
WWE,0.13062098501070663,0.08993576017130621
Xbox,0.10887096774193548,0.11895161290322581
