Topic,coherence,consistency,fluency,overall
49ers,0.1976389060273733,0.26419967942413086,0.5188119579175702,0.3268835144563581
Amazon,0.006524764734956792,0.31078238149948667,0.20465402969231664,0.17398705864225336
Beyonce,0.3994921882730038,0.4635188184480035,0.7378430434651321,0.5336180167287131
Chicago,0.2751584684330786,0.16923007682098026,0.3832349840899165,0.27587450978132516
Christmas,0.10192759716291935,0.3037730929899636,0.3612043625013003,0.2556350175513944
Eagles,0.10786076306611281,0.4476616743491746,0.7256913558296455,0.42707126441497767
Facebook,0.3547778638251849,0.31509213853025786,0.44854336188311716,0.3728044547461866
Flu,0.35369724772528793,0.30284738856139815,0.4312710013506065,0.36260521254576417
Graduation,0.3492365383340176,0.36391164218557603,0.7404176295068695,0.48452193667548765
Grammys,0.012331046778450845,0.3084170576006058,0.6014647900841363,0.3074042981543977
Iphone,0.45340221357344856,0.23401869007933346,0.4922501611038458,0.3932236882522093
Kobe,0.11983444818605166,0.23291346277708244,0.36380807716629826,0.2388519960431441
McDonalds,0.8848166653774613,0.49804017625914837,0.7859893974568525,0.7229487463644874
NBA,0.6067093740935331,0.3318483183094989,0.7057164712020244,0.5480913878683521
NYC,0.5558261007020223,0.4636264567522146,0.786067977308646,0.6018401782542943
Netflix,0.17260627855485208,0.3187859601848975,0.6398939156491847,0.37709538479631144
Obama,0.20251490203343814,0.33824690424765574,0.5779035171915223,0.3728884411575388
Paris,0.15589332093150507,0.29111732423511927,0.44162643205649027,0.29621235907437155
Patriots,0.29513281775061,0.4521209973088893,0.633567679277585,0.4602738314456947
Seahawks,0.2901230866506083,0.3563352359639193,0.5484519198162945,0.3983034141436074
Superbowl,0.1015072659013556,0.38820507264731363,0.5121340873990554,0.33394880864924154
Thanksgiving,0.03757708138170868,0.25566825761778517,0.4165950682362093,0.23661346907856773
VMA,0.19338812748971806,0.2742810074577433,0.5022186575111862,0.32329593081954916
WWE,0.21592445750007197,0.325342385090818,0.6473312134692998,0.39619935202006323
Xbox,0.7104287983375359,0.42541504594461005,0.7167505737765921,0.6175314726862461
