Topic,BLANC-help,BLANC-tune
49ers,0.19153225806451613,0.11895161290322581
Amazon,0.19961977186311788,0.1844106463878327
Beyonce,0.13565891472868216,0.11434108527131782
Chicago,0.13333333333333333,0.09814814814814815
Christmas,0.15867158671586715,0.14022140221402213
Eagles,0.1551094890510949,0.13503649635036497
Facebook,0.09369024856596558,0.06692160611854685
Flu,0.1111111111111111,0.053763440860215055
Graduation,0.12395309882747069,0.08710217755443886
Grammys,0.17448405253283303,0.1125703564727955
Iphone,0.15748031496062992,0.14566929133858267
Kobe,0.12798634812286688,0.09897610921501707
McDonalds,0.14528301886792452,0.12075471698113208
NBA,0.12115384615384615,0.07692307692307693
NYC,0.07991803278688525,0.06352459016393443
Netflix,0.1326530612244898,0.14285714285714285
Obama,0.132996632996633,0.12121212121212122
Paris,0.15191986644407346,0.14357262103505844
Patriots,0.1491395793499044,0.11663479923518165
Seahawks,0.14625228519195613,0.09689213893967093
Superbowl,0.2,0.19433962264150945
Thanksgiving,0.13123844731977818,0.1756007393715342
VMA,0.09868421052631579,0.08771929824561403
WWE,0.16403162055335968,0.09486166007905138
Xbox,0.10526315789473684,0.08966861598440545
