Topic,coherence,consistency,fluency,overall
49ers,0.7445885237151934,0.270836772837399,0.7411835317597592,0.5855362761041172
Amazon,0.3018874947856358,0.34986489996907294,0.6349419280141275,0.4288981075896121
Beyonce,0.6135638208068335,0.2808679572961677,0.6447240574321782,0.5130519451783931
Chicago,0.15387331773129698,0.359215052502753,0.4784716034129678,0.3305199912156726
Christmas,0.1233939714289133,0.37314652492413763,0.5350777373530573,0.3438727445687027
Eagles,0.7008244332066408,0.5308541036200071,0.7408573083118757,0.6575119483795079
Facebook,0.1525651957130557,0.4767273568465016,0.6498747034702731,0.4263890853432768
Flu,0.61923592136341,0.28600353203575973,0.7972896387834235,0.5675096973941978
Graduation,0.2639685165151204,0.4746361090778297,0.8001339876769024,0.5129128710899509
Grammys,0.048893310807812694,0.37368938851722155,0.6016997266120322,0.34142747531235546
Iphone,0.02600882698818105,0.6538640323599726,0.7328125589521791,0.47089513943344424
Kobe,0.007781795343276437,0.29965400663653935,0.5787091975103509,0.2953816664967222
McDonalds,0.03434699931579588,0.3953797644452262,0.5005917617116548,0.31010617515755895
NBA,0.3585830675318347,0.24250689416262436,0.46800367261214415,0.35636454476886775
NYC,0.0036805349640102038,0.3602386045855339,0.6073557817315441,0.3237583070936961
Netflix,0.22942778654899512,0.32364974949106157,0.555018802911419,0.36936544631715856
Obama,0.007471756362621889,0.37068431553473147,0.5880516045903157,0.3220692254958897
Paris,0.2878323584378991,0.5761660444101256,0.6491217195962942,0.5043733741481063
Patriots,0.58318823962846,0.46538551592539945,0.8135855888732418,0.6207197814757004
Seahawks,0.30842601537481035,0.38669521659560546,0.6122104505489527,0.4357772275064562
Superbowl,0.32063879991600386,0.4512412143324258,0.5861700207002002,0.4526833449828766
Thanksgiving,0.052679758578450295,0.2020349970776508,0.6443021086204596,0.2996722880921869
VMA,0.01399030641512528,0.41513345595699086,0.7370905831612399,0.38873811517778534
WWE,0.24432556464283922,0.2653400613410803,0.49073102356559084,0.33346554984983684
Xbox,0.08518959689032587,0.18353632593807073,0.3234488715569495,0.19739159812844873
