Topic,coherence,consistency,fluency,overall
49ers,0.40850658869673634,0.13490907466883242,0.4575300688141475,0.3336485773932387
Amazon,0.05484820743274524,0.298626983993934,0.4950230187117229,0.28283273671280074
Beyonce,0.5572502838170729,0.3587765522641095,0.5845531685384898,0.500193334873224
Chicago,0.08565767283251412,0.41032585216998324,0.7692227708786586,0.4217354319603854
Christmas,0.09646356170875615,0.24638393150205476,0.38023834815268126,0.24102861378783072
Eagles,0.046500631243411215,0.3890184893170132,0.6143619461179637,0.34996035555946275
Facebook,0.021045632322014035,0.32243607020495585,0.5215559931153743,0.288345898547448
Flu,0.23298627319375648,0.4065337617485856,0.6038468460542015,0.4144556269988478
Graduation,0.39648309162158113,0.5134242157459424,0.7764889691407295,0.5621320921694176
Grammys,0.2731663078437964,0.3012147060320327,0.7277286487002629,0.43403655419203063
Iphone,0.07849628647493907,0.25725237359870906,0.3847986387689839,0.24018243294754402
Kobe,0.04159949435919511,0.16092777587136864,0.3649895958059284,0.1891722886788307
McDonalds,0.5568275980950634,0.33384454609359654,0.429149390041836,0.4399405114101653
NBA,0.24337932237895296,0.39367239025903344,0.631033307190082,0.42269500660935616
NYC,0.18212600656757913,0.31597508901561266,0.6855502051498658,0.3945504335776859
Netflix,0.038287922134604746,0.3348230167003499,0.5373889500921974,0.30349996297571735
Obama,0.4633325579707694,0.21508623085243914,0.3421242355410832,0.34018100812143054
Paris,0.051546811752498346,0.3117682783427026,0.5085572729567104,0.2906241210173038
Patriots,0.3085406054037938,0.5371657724243524,0.6630856231594365,0.5029306669958609
Seahawks,0.08761532421150142,0.3032873401169129,0.4886208242905657,0.2931744962063267
Superbowl,0.3635861271651494,0.48288661639873526,0.6482124245359348,0.49822838936660646
Thanksgiving,0.14754033772049108,0.24503751798293716,0.32272027797235187,0.23843271122526002
VMA,0.13617565075392846,0.29486231731649787,0.6006915152514518,0.3439098277739594
WWE,0.43997902377962617,0.3913575896178836,0.5541981402062943,0.4618449178679347
Xbox,0.27687174973211065,0.7143026573108763,0.6583995790734711,0.5498579953721526
