Topic,coherence,consistency,fluency,overall
49ers,0.25073784010010364,0.2293429757311785,0.3808321616421787,0.2869709924911536
Amazon,0.01472765993657891,0.276969902550711,0.5309440986035998,0.2742138870302966
Beyonce,0.5211060939907437,0.3050341696395735,0.46429732211282226,0.43014586191437987
Chicago,0.22490752705008968,0.36929884202822694,0.5721569607269313,0.38878777660174935
Christmas,0.18632647340646524,0.3839982775357666,0.5044659445482301,0.3582635651634873
Eagles,0.4165456384976509,0.4098795507582481,0.6057233220716547,0.4773828371091846
Facebook,0.2376237850970997,0.34836395914196133,0.45148318322331177,0.3458236424874576
Flu,0.5761469871648017,0.4198557605651673,0.649693151419378,0.5485652997164491
Graduation,0.3158457101136544,0.31978157669051444,0.5045058346380906,0.38004437381408646
Grammys,0.16446287618488722,0.2487565289605525,0.49650184408449316,0.3032404164099776
Iphone,0.024704868880850408,0.2827321650365849,0.4761404996752796,0.26119251119757164
Kobe,0.0971468427557924,0.17093790163582456,0.34790040441966585,0.2053283829370943
McDonalds,0.06834420156507871,0.09234634221840002,0.24199467478332087,0.1342284061889332
NBA,0.4166154905477614,0.24764342636110412,0.3937345079970502,0.35266447496863856
NYC,0.2564148253901297,0.3208314040065769,0.7589970848678579,0.4454144380881882
Netflix,0.15202076206570656,0.09063143872361597,0.11734363417948479,0.11999861165626911
Obama,0.385284818897589,0.31004091417912055,0.5584026059942944,0.4179094463570013
Paris,0.36186542792136667,0.40955894965734335,0.41724638669941294,0.39622358809270763
Patriots,0.2601436350996838,0.36007484989796884,0.6935827951587493,0.43793376005213397
Seahawks,0.18789112250394696,0.2198266593604545,0.3613685906602337,0.25636212417487836
Superbowl,0.2701820311459469,0.4534753663081311,0.5196650806003807,0.4144408260181529
Thanksgiving,0.0202093345238964,0.22181884852336023,0.22048058471940868,0.1541695892555551
VMA,0.3103309416479857,0.42190064598535404,0.6666835073076639,0.4663050316470012
WWE,0.22596186192071988,0.402710891058233,0.5536979599513091,0.39412357097675405
Xbox,0.10174949330601261,0.36292186253496667,0.6020492590848563,0.3555735383086119
