Topic,BLANC-help,BLANC-tune
49ers,0.1774193548387097,0.15120967741935484
Amazon,0.16730038022813687,0.1634980988593156
Beyonce,0.1511627906976744,0.10077519379844961
Chicago,0.16666666666666666,0.1425925925925926
Christmas,0.15867158671586715,0.17158671586715868
Eagles,0.11678832116788321,0.10766423357664233
Facebook,0.12810707456978968,0.07265774378585087
Flu,0.1039426523297491,0.044802867383512544
Graduation,0.11390284757118928,0.09715242881072027
Grammys,0.20075046904315197,0.1425891181988743
Iphone,0.12007874015748031,0.11811023622047244
Kobe,0.15358361774744028,0.09897610921501707
McDonalds,0.15849056603773584,0.13018867924528302
NBA,0.10384615384615385,0.05384615384615385
NYC,0.08401639344262295,0.0942622950819672
Netflix,0.17142857142857143,0.15714285714285714
Obama,0.11784511784511785,0.12962962962962962
Paris,0.11018363939899833,0.1001669449081803
Patriots,0.1682600382409178,0.14531548757170173
Seahawks,0.16087751371115175,0.14076782449725778
Superbowl,0.16981132075471697,0.13584905660377358
Thanksgiving,0.14972273567467653,0.12939001848428835
VMA,0.07456140350877193,0.06798245614035088
WWE,0.1225296442687747,0.06521739130434782
Xbox,0.10916179337231968,0.13840155945419103
