Topic,coherence,consistency,fluency,overall
49ers,0.22398568419008494,0.20441152390611875,0.6644384158711232,0.3642785413224423
Amazon,0.37559197997778027,0.3077779912656095,0.6812346175138432,0.45486819625241104
Beyonce,0.5781165109294599,0.44128143220938226,0.7489307917306195,0.5894429116231539
Chicago,0.14010277524514153,0.4913405218541722,0.6869689201764284,0.4394707390919141
Christmas,0.3733071344696287,0.5351992256417668,0.8035473515454677,0.5706845705522877
Eagles,0.4357873708076506,0.35672829075481005,0.6544871566579463,0.48233427274013563
Facebook,0.11127718471954086,0.4744466028341649,0.6189363495300739,0.4015533790279266
Flu,0.2910205209633693,0.3042232530595206,0.8084236688416835,0.4678891476215245
Graduation,0.6977301743452817,0.5102621188067213,0.7670570969612772,0.6583497967044267
Grammys,0.1987468125372868,0.40874450754323627,0.6367092479862309,0.41473352268891794
Iphone,0.020040313742062683,0.313869827416735,0.45551422592738916,0.26314145569539565
Kobe,0.05618648769224649,0.25218620711430423,0.4211292227819962,0.24316730586284896
McDonalds,0.7498459285484572,0.3386166619359606,0.5285665672274243,0.5390097192372808
NBA,0.32282129639527996,0.30895698958107004,0.5491703606621302,0.3936495488794934
NYC,0.19860576118620688,0.3894399100287986,0.6452762651297289,0.4111073121149114
Netflix,0.2024366783136426,0.3508234415015587,0.6460134693978078,0.39975786307100303
Obama,0.40824456588163044,0.37427451261389844,0.7100290895735177,0.4975160560230156
Paris,0.42711513219794167,0.5176309511271795,0.6971897472485289,0.54731194352455
Patriots,0.17610752128621135,0.3860664716993376,0.6280981249525929,0.3967573726460472
Seahawks,0.13277085947914466,0.3302802298108802,0.5317517675712589,0.3316009522870946
Superbowl,0.18520724352072956,0.46466519720700566,0.6057869968442909,0.4185531458573421
Thanksgiving,0.02351069953890399,0.21956451716735276,0.5784280356824871,0.27383441746291465
VMA,0.07080592371610539,0.38679646270556417,0.6350272509457896,0.36420987912248637
WWE,0.4100448559326151,0.2807827083583489,0.6269442648961525,0.4392572763957055
Xbox,0.0612921946901921,0.3627142227553627,0.6616295098935667,0.3618786424463738
