Topic,coherence,consistency,fluency,overall
49ers,0.21540446711533662,0.24203340646227728,0.741889720001447,0.3997758645263536
Amazon,0.19801515027450756,0.19128952525679838,0.3726584126376166,0.2539876960563075
Beyonce,0.5181783429289228,0.32184287152635876,0.4819170917457378,0.4406461020670065
Chicago,0.35332489161648584,0.30122525137032363,0.5815382439256092,0.41202946230413956
Christmas,0.644878274203724,0.6976081546461002,0.8561299530616063,0.7328721273038101
Eagles,0.11025317011380709,0.23085201931701893,0.4492886990148865,0.26346462948190413
Facebook,0.29237589092124605,0.37158245206374074,0.4404185028240652,0.36812561526968396
Flu,0.47081667740710587,0.6024719212121444,0.7586960174600815,0.6106615386931106
Graduation,0.10457784051309404,0.10673558782910608,0.22653363032721355,0.14594901955647122
Grammys,0.01887747534745309,0.23423321607195924,0.5890163895324707,0.280709026983961
Iphone,0.13900687043403076,0.29927257175005717,0.4499360977178504,0.29607184663397945
Kobe,0.18217497571312458,0.3911273012136265,0.4034772589824202,0.3255931786363904
McDonalds,0.29091743944170356,0.35055062157021816,0.36229869881232873,0.33458891994141676
NBA,0.4178395131304583,0.35656362945168674,0.5746462922703208,0.449683144950822
NYC,0.1497850410198771,0.44411602938860917,0.7057492032950903,0.43321675790119213
Netflix,0.23817988025562506,0.22080927674864062,0.3933038189739878,0.28409765865941783
Obama,0.11637549289845425,0.21634642535273643,0.4158670224473578,0.24952964689951615
Paris,0.015104162163325462,0.21978692667668467,0.3315914637508362,0.18882751753028212
Patriots,0.021682337610586903,0.2800032783672992,0.5809263893065749,0.29420400176148703
Seahawks,0.14047500210293637,0.14077019933388896,0.30437987055484184,0.19520835733055572
Superbowl,0.15484179646370003,0.424944417549423,0.7575164910587799,0.44576756835730097
Thanksgiving,0.3348130739876089,0.47801063910190894,0.7535328353454943,0.5221188494783374
VMA,0.3697249479536016,0.613762685740415,0.7908064741073207,0.5914313692671125
WWE,0.1663301362346238,0.29306749511051816,0.6409199371056226,0.3667725228169216
Xbox,0.07465746330736611,0.46716658374469466,0.5607757121697078,0.36753325307392287
