Topic,coherence,consistency,fluency,overall
49ers,0.038396872640649,0.13105195023558938,0.6242852468891709,0.2645780232551364
Amazon,0.12888824700672188,0.2889794966727426,0.608612624871624,0.34216012285036285
Beyonce,0.4384965365388026,0.2560366536962808,0.5139833374378786,0.40283884255765406
Chicago,0.5011038897330983,0.5424399635897946,0.8220904697066672,0.62187810767652
Christmas,0.25777593703343016,0.36362571594938076,0.6343432943339548,0.41858164910558854
Eagles,0.10719772532265522,0.38589319435262387,0.48934899381816754,0.3274799711644822
Facebook,0.7593841927931512,0.3386505226013266,0.5227984427845043,0.5402777193929941
Flu,0.09511252491886583,0.3240020076534245,0.40441745155970593,0.2745106613773321
Graduation,0.14235278474782215,0.5535959455389505,0.8763128270631675,0.5240871857833134
Grammys,0.0029171849753165066,0.2628000521803902,0.45460221629649694,0.2401064844840679
Iphone,0.6555361127084446,0.41305318430289995,0.6245868861199657,0.5643920610437702
Kobe,0.08733343858097745,0.19266981526035878,0.35216752665681805,0.21072359349938474
McDonalds,0.18472475051724643,0.36743564112549754,0.5969874609381799,0.38304928419364126
NBA,0.32285535971903445,0.298271334014543,0.611097567399085,0.4107414203775542
NYC,0.19425547350463368,0.5728948013408975,0.7411893702369625,0.5027798816941645
Netflix,0.31622207813681114,0.348366678064599,0.6576108427539362,0.4407331996517821
Obama,0.23686935101264686,0.3594788542095405,0.4082187909969651,0.3348556654063842
Paris,0.353560299289334,0.7092633665752555,0.9069870782261226,0.6566035813635707
Patriots,0.008066252357964245,0.3855229615833958,0.6116691465898034,0.3350861201770545
Seahawks,0.3578171808201722,0.48936348659768286,0.7737757537312658,0.540318807049707
Superbowl,0.15015536847130925,0.5210217795522657,0.46836973789847886,0.37984896197401796
Thanksgiving,0.2059661953900767,0.27314353155412197,0.8315235800921403,0.436877769012113
VMA,0.4736607259274293,0.5046694737576998,0.7510427415945531,0.5764576470932273
WWE,0.2229059537452734,0.30364167135765074,0.7225314111757491,0.4163596787595578
Xbox,0.1226741017704794,0.36060768047010544,0.4676528951493711,0.31697822579665197
