Topic,coherence,consistency,fluency,overall
49ers,0.13171733643861214,0.4191965384929141,0.6194571754218611,0.3901236834511291
Amazon,0.05316699366883197,0.38285184029885555,0.49933249251919315,0.3117837754956269
Beyonce,0.037839368151345525,0.43621459593263406,0.7112673013253298,0.3951070884697698
Chicago,0.14474116386132166,0.5709082825000235,0.6808391079435662,0.46549618476830373
Christmas,0.21543623973058065,0.3731353987621476,0.7563796971401079,0.4483171118776121
Eagles,0.21723737892325792,0.32317164742463766,0.4832434337659463,0.341217486704614
Facebook,0.05462468147846326,0.3544677340832581,0.48647385067067117,0.29852208874413083
Flu,0.04514100675360741,0.3396945920501421,0.4472261244576134,0.27735390775378765
Graduation,0.018997905501744242,0.25324889099721765,0.4455724522963677,0.23927308293177654
Grammys,0.2324487730575351,0.4837295633624801,0.8055733615679272,0.5072505659959808
Iphone,0.04532758526009149,0.3158506401854267,0.6467254803820135,0.3359679019425106
Kobe,0.09991544064366886,0.46024727500383567,0.6379869625222004,0.39938322605656834
McDonalds,0.08685351855254025,0.34160955636169543,0.4765263086181348,0.30166312784412347
NBA,0.531090061074353,0.4097110057470141,0.701926043335945,0.5475757033857707
NYC,0.39459575351895265,0.2663494726895494,0.6122417600939767,0.42439566210082624
Netflix,0.042748508336498105,0.34361578588826924,0.5402484495025544,0.3088709145757739
Obama,0.019193224361053755,0.4586578636223646,0.6197218560102605,0.36585764799789294
Paris,0.05667610604521629,0.3781752910631536,0.6018373557309555,0.3455629176131085
Patriots,0.5592795277954814,0.4525985281750131,0.7871797569676786,0.5996859376460577
Seahawks,0.16777305984843813,0.3079155763509072,0.6315190566631319,0.36906923095415906
Superbowl,0.08020715882073438,0.47579519864027364,0.599895261648399,0.38529920636980236
Thanksgiving,0.28646723279074726,0.11703370288043556,0.3437243420367139,0.2490750925692989
VMA,0.2950930469329241,0.6404194812331747,0.7838555112002512,0.5731226797887833
WWE,0.10657807489963479,0.3700090439261819,0.6808759153171622,0.38582101138099295
Xbox,0.08101902181505391,0.31325023224487386,0.3188915442672511,0.2377202661090596
