Topic,BLANC-help,BLANC-tune
49ers,0.13333333333333333,0.0784313725490196
Amazon,0.15612648221343872,0.17786561264822134
Beyonce,0.1318267419962335,0.0903954802259887
Chicago,0.13286713286713286,0.08041958041958042
Christmas,0.16666666666666666,0.16085271317829458
Eagles,0.1806083650190114,0.12737642585551331
Facebook,0.10344827586206896,0.12260536398467432
Flu,0.10515873015873016,0.0992063492063492
Graduation,0.10227272727272728,0.10795454545454546
Grammys,0.14087301587301587,0.13095238095238096
Iphone,0.12737642585551331,0.10836501901140684
Kobe,0.12408759124087591,0.12043795620437957
McDonalds,0.12224448897795591,0.09619238476953908
NBA,0.11978221415607986,0.07259528130671507
NYC,0.09643605870020965,0.07337526205450734
Netflix,0.14481409001956946,0.12720156555772993
Obama,0.10526315789473684,0.10707803992740472
Paris,0.14035087719298245,0.156140350877193
Patriots,0.16221374045801526,0.12213740458015267
Seahawks,0.15572232645403378,0.12570356472795496
Superbowl,0.1464354527938343,0.15028901734104047
Thanksgiving,0.1268939393939394,0.13825757575757575
VMA,0.10869565217391304,0.0782608695652174
WWE,0.1392931392931393,0.05197505197505198
Xbox,0.13717693836978131,0.12326043737574553
