Topic,coherence,consistency,fluency,overall
49ers,0.15255482436206505,0.48868183937451665,0.5051261412175653,0.38212093498471567
Amazon,0.02227399599427795,0.4941835930829347,0.6802387308002198,0.3988987732924774
Beyonce,0.04210382162210323,0.5247078350119909,0.735234898173705,0.4340155182692664
Chicago,0.1902142977513218,0.5578407577324894,0.6575837381397707,0.46854626454119397
Christmas,0.42305785514848887,0.6031097561841692,0.8587261231473506,0.6282979114933362
Eagles,0.04397147874828698,0.2987727230291645,0.5261606497731842,0.28963495051687854
Facebook,0.11723193005570623,0.4231773105926977,0.6298553456181344,0.3900881954221795
Flu,0.6104810281707435,0.3358149447302127,0.870858311606396,0.6057180948357841
Graduation,0.011936592567349424,0.2391804547805898,0.2746609559839191,0.17525933444395278
Grammys,0.04875569027561596,0.35860714320778203,0.5672716021962988,0.3248781452265656
Iphone,0.07998315864513074,0.2973624454325439,0.7098056624393381,0.36238375550567087
Kobe,0.015957453823166753,0.2511031923330564,0.3792805054884395,0.2154470505482209
McDonalds,0.40905480469096456,0.4659981989795177,0.6749281280330178,0.5166603772345
NBA,0.40842405654117414,0.4560018896034806,0.6652069628819788,0.5098776363422112
NYC,0.0881112371652501,0.2784892536872204,0.6919487924728187,0.35284976110842975
Netflix,0.15294163578065761,0.2774690507541974,0.5354502345102131,0.32195364034835605
Obama,0.02844212071287033,0.28793706192888296,0.4060178773812586,0.24079902000767062
Paris,0.5209209854187541,0.4110882246136612,0.7595922125821604,0.5638671408715252
Patriots,0.18965202362551467,0.22317773130763463,0.42830950288668235,0.2803797526066106
Seahawks,0.28511061392522613,0.14617542665291125,0.4415591874353441,0.2909484093378272
Superbowl,0.4274030465552132,0.3818010071568667,0.4065711129880363,0.40525838890003874
Thanksgiving,0.2763413315197428,0.144354546533891,0.11636819241950083,0.17902135682437822
VMA,0.20302829347471743,0.5438850376603985,0.6046525224768865,0.4505219512040008
WWE,0.05818507606739318,0.36890521746001853,0.6441339886179304,0.35707476071511407
Xbox,0.08754104066383632,0.3825405664370875,0.6799664397249067,0.3833493489419435
