Topic,BLANC-help,BLANC-tune
49ers,0.18823529411764706,0.1607843137254902
Amazon,0.16600790513833993,0.16403162055335968
Beyonce,0.11487758945386065,0.06591337099811675
Chicago,0.16258741258741258,0.13636363636363635
Christmas,0.17054263565891473,0.1686046511627907
Eagles,0.13498098859315588,0.08365019011406843
Facebook,0.10727969348659004,0.12643678160919541
Flu,0.08531746031746032,0.051587301587301584
Graduation,0.11363636363636363,0.11553030303030302
Grammys,0.18452380952380953,0.1349206349206349
Iphone,0.11977186311787072,0.12737642585551331
Kobe,0.12043795620437957,0.09306569343065693
McDonalds,0.1342685370741483,0.13226452905811623
NBA,0.14519056261343014,0.07078039927404718
NYC,0.13626834381551362,0.1069182389937107
Netflix,0.15851272015655576,0.16634050880626222
Obama,0.12522686025408347,0.12341197822141561
Paris,0.1,0.09824561403508772
Patriots,0.15267175572519084,0.09923664122137404
Seahawks,0.15384615384615385,0.08630393996247655
Superbowl,0.1599229287090559,0.1329479768786127
Thanksgiving,0.13636363636363635,0.13636363636363635
VMA,0.10869565217391304,0.08478260869565217
WWE,0.13721413721413722,0.07692307692307693
Xbox,0.16699801192842942,0.15109343936381708
