Topic,coherence,consistency,fluency,overall
49ers,0.004152980583607753,0.5634168214593905,0.7283278620656548,0.43196588803621766
Amazon,0.011966904914010217,0.397722535085644,0.4898106554177612,0.29983336513913844
Beyonce,0.6379239358091098,0.5688058691704453,0.6868401547758595,0.6311899865851381
Chicago,0.21361695801901473,0.4615192506052387,0.7099591781643567,0.4616984622628701
Christmas,0.35339401592511976,0.3263328908115911,0.532152716521205,0.4039598744193053
Eagles,0.3151345805975425,0.34210984520091875,0.5335508141827263,0.3969317466603959
Facebook,0.007747864068646545,0.1402305071654721,0.27611006150192385,0.14136281091201416
Flu,0.022427595245394116,0.19120422793211198,0.5261562637123176,0.24659602896327457
Graduation,0.008024916664336261,0.4202012989009639,0.6539842014136377,0.360736805659646
Grammys,0.014883525566126335,0.24878514054821724,0.41378979946944133,0.22581948852792832
Iphone,0.09233170374600343,0.09170595822690669,0.10231746948897937,0.09545171048729649
Kobe,0.533487186075838,0.35073557671985334,0.47763025643211454,0.45395100640926866
McDonalds,0.09534732308756486,0.15152865455122902,0.2788457629303812,0.17524058018972502
NBA,0.02769547676791465,0.37944536281714436,0.6028422481976737,0.3366610292609109
NYC,0.19592537722150968,0.3836042646750034,0.5748210146726281,0.3847835521897138
Netflix,0.15740509646723583,0.2225158406147047,0.3748677642866496,0.25159623378953005
Obama,0.43397132077028183,0.4855477643805417,0.6024611526756307,0.5073267459421514
Paris,0.06336756765544478,0.27926046278799266,0.5779595882135462,0.3068625395523279
Patriots,0.13185013394803552,0.2793647685832067,0.5322170820694854,0.3144773282002425
Seahawks,0.43777471222383935,0.2982028747653407,0.6536456814067066,0.46320775613196224
Superbowl,0.09412318542079295,0.40669691588615015,0.3974498668278578,0.2994233227116003
Thanksgiving,0.08298082865023555,0.2787618458802645,0.4975582567347792,0.2864336437550931
VMA,0.03566257325984264,0.44670496204242555,0.4535886148187876,0.31198538337368525
WWE,0.061839516005910755,0.3063318880258254,0.6914916138937884,0.35322100597517486
Xbox,0.07549364693506962,0.3547853341208826,0.608036101797447,0.3461050276177997
