Topic,BLANC-help,BLANC-tune
49ers,0.15254237288135594,0.08686440677966102
Amazon,0.1515748031496063,0.15551181102362205
Beyonce,0.13221601489757914,0.07635009310986965
Chicago,0.15427509293680297,0.12453531598513011
Christmas,0.13821138211382114,0.11585365853658537
Eagles,0.13414634146341464,0.14634146341463414
Facebook,0.1436893203883495,0.1262135922330097
Flu,0.16533864541832669,0.14342629482071714
Graduation,0.11485148514851486,0.14455445544554454
Grammys,0.13972055888223553,0.08982035928143713
Iphone,0.13900414937759337,0.11618257261410789
Kobe,0.12762237762237763,0.12762237762237763
McDonalds,0.17373737373737375,0.17373737373737375
NBA,0.126232741617357,0.07692307692307693
NYC,0.0787746170678337,0.0437636761487965
Netflix,0.16701461377870563,0.21920668058455114
Obama,0.09477756286266925,0.10831721470019343
Paris,0.1494949494949495,0.13737373737373737
Patriots,0.15789473684210525,0.14105263157894737
Seahawks,0.15517241379310345,0.13026819923371646
Superbowl,0.2003853564547206,0.18497109826589594
Thanksgiving,0.12578616352201258,0.15723270440251572
VMA,0.1509433962264151,0.07783018867924528
WWE,0.1284796573875803,0.07494646680942184
Xbox,0.13911290322580644,0.12903225806451613
