Topic,coherence,consistency,fluency,overall
49ers,0.36740975103737533,0.27538894956473536,0.6631048976233358,0.43530119940848216
Amazon,0.53169787308727,0.4131076643474764,0.6725441121777239,0.5391165498708235
Beyonce,0.648759082320544,0.6359142037509794,0.874292301570403,0.7196551958806422
Chicago,0.2903103596394989,0.31830957333243226,0.44573097544471035,0.3514503028055472
Christmas,0.6331763456842046,0.4978820037942012,0.7418593553965659,0.6243059016249904
Eagles,0.189919690795638,0.31006873382581446,0.4663073220424197,0.32209858222129073
Facebook,0.023883348297294823,0.3330620375915329,0.4949855176694697,0.28397696785276577
Flu,0.26910434293508273,0.4172292427330031,0.5474175389753781,0.4112503748811547
Graduation,0.25579748011864645,0.29195277137151404,0.5475505684685373,0.3651002733195659
Grammys,0.14533938582678807,0.21733254854422276,0.35030917518332577,0.23766036985144554
Iphone,0.38755773724967363,0.18274915060369556,0.4258597634472119,0.332055550433527
Kobe,0.28281218795822316,0.3610393460057537,0.45902513608760853,0.3676255566838618
McDonalds,0.026399139806557805,0.10114099146680816,0.1893345038098156,0.10562487836106053
NBA,0.18032918895695516,0.23916547832543486,0.5721112412184892,0.3305353028336264
NYC,0.13243177923292723,0.28336202330530497,0.7019539291335973,0.3725825772239431
Netflix,0.4302366885754706,0.40637869813961036,0.6011502981625405,0.47925522829254047
Obama,0.20887777162885957,0.318496153462072,0.5416597289027997,0.35634455133124376
Paris,0.40751695729900356,0.3203352583587732,0.5241275008118281,0.41732657215653496
Patriots,0.12930941863713244,0.3026855168919101,0.5941045635492621,0.3420331663594349
Seahawks,0.7047471238669172,0.37893832171581343,0.7565494182994704,0.613411621294067
Superbowl,0.09509352197748291,0.38792914703155484,0.4611736776301363,0.31473211554639136
Thanksgiving,0.023212871685487232,0.35991628301915163,0.4711005627972051,0.28474323916728134
VMA,0.2255472378878543,0.5078440313978246,0.5914867886486008,0.4416260193114266
WWE,0.25583582857880427,0.32398978621083746,0.6495406421496854,0.409788752313109
Xbox,0.025035469414990994,0.055657701536231396,0.052728518288976435,0.044473896413399605
