Topic,coherence,consistency,fluency,overall
49ers,0.06951316525802136,0.22510000763717947,0.6022777317189568,0.2989636348713859
Amazon,0.2531392000280385,0.31718117048485467,0.6248711676129535,0.39839717937528224
Beyonce,0.5837355989351649,0.307162852302167,0.5989120400929443,0.4966034971100921
Chicago,0.13045334050501048,0.40215232444954524,0.6326497113686632,0.38841845877440634
Christmas,0.41513129305886526,0.5273499410459969,0.7374328199838219,0.5599713513628947
Eagles,0.3712097717641978,0.37695458718148506,0.5404531241682277,0.4295391610379702
Facebook,0.1690322930585414,0.29645546777658643,0.46184174078357065,0.3091098338728995
Flu,0.3768110003090835,0.24739476938401864,0.6531422264305605,0.4257826653745542
Graduation,0.18174906982680428,0.39488671232329864,0.8399369048777819,0.47219089567596156
Grammys,0.39121503861220186,0.4441780938969627,0.7684920055407605,0.534628379349975
Iphone,0.008196386553873973,0.3781543224374235,0.5680809894595135,0.3181438994836036
Kobe,0.4284332119626543,0.20247010720520908,0.6335217361323823,0.4214750184334153
McDonalds,0.08727943713899927,0.24632838885304856,0.5066787967433913,0.28009554091181305
NBA,0.028411072654323456,0.17154645209013575,0.5276100705127458,0.24252253175240165
NYC,0.3314785899539512,0.347687062236031,0.6430318170443331,0.4407324897447718
Netflix,0.4198146583517736,0.2293120043811637,0.37962676360004804,0.3429178087776618
Obama,0.6451980185729947,0.3677340532048844,0.6409902080559372,0.5513074266112721
Paris,0.0691397588113329,0.4642765617235785,0.5465409020118099,0.3599857408489071
Patriots,0.3850380578288262,0.31227063194369536,0.6602454301767472,0.45251803998308954
Seahawks,0.14072804653152438,0.43173663281406255,0.6927395685812876,0.4217347493089582
Superbowl,0.45064791083030337,0.6355808465322531,0.8365317463018642,0.6409201678881402
Thanksgiving,0.05235798363129162,0.24263415003218256,0.678391427178495,0.32446118694732307
VMA,0.10996930285974692,0.38959425672623027,0.7350872613976089,0.4115502736611954
WWE,0.004626851181559358,0.34579394659822793,0.6117947190104952,0.3207385055967608
Xbox,0.5187694367099195,0.478646762436554,0.8245642393558097,0.6073268128340944
