Topic,coherence,consistency,fluency,overall
49ers,0.19598020501130872,0.19295244600994635,0.4655147574804269,0.284815802833894
Amazon,0.07530074943387965,0.37710032776598534,0.504183522765628,0.318861533321831
Beyonce,0.08202160224546574,0.4282163330902764,0.6386477637483795,0.38296189969470723
Chicago,0.6417515260078104,0.3892294963978995,0.634263869853008,0.555081630752906
Christmas,0.041902249768838676,0.24757586187556418,0.38614003515119,0.22520604893186427
Eagles,0.6382119711389362,0.5852160957004638,0.8919550558885635,0.7051277075759877
Facebook,0.0124469921976172,0.3027642656334187,0.3468796880514196,0.22069698196081852
Flu,0.2971514863060995,0.5064854258693822,0.6975812003643761,0.5004060375132858
Graduation,0.17342588177518997,0.3405953538296052,0.3773208767087262,0.2971140374378405
Grammys,0.3273519958881844,0.30153759046226475,0.6796643156214532,0.4361846339906341
Iphone,0.20112158564343197,0.3305592931842732,0.6301149226949717,0.3872652671742256
Kobe,0.02188883150161211,0.34132855019544045,0.4425761102081405,0.2685978306350643
McDonalds,0.08321091075351089,0.2716401861984882,0.3666086339751232,0.2404865769757074
NBA,0.033806324112335806,0.20712882503561547,0.41394301164794484,0.2182927202652987
NYC,0.3320142434526994,0.282552314159817,0.5437663914748159,0.3861109830291108
Netflix,0.17825323619652472,0.43988984839723716,0.734013343751344,0.4507188094483687
Obama,0.13642146941443867,0.22386306802574274,0.6391715224949178,0.3331520199783664
Paris,0.07453781757286093,0.32717593182904514,0.4753044479039775,0.2923393991019612
Patriots,0.29747417387822356,0.48992604530831235,0.7964432603692679,0.5279478265186013
Seahawks,0.1378734843711599,0.20408894193020877,0.42592736658193214,0.2559632642944336
Superbowl,0.16970577021204714,0.47037752990314985,0.5587930773111265,0.3996254591421078
Thanksgiving,0.08672859022988179,0.37984344896304845,0.5692288603991922,0.3452669665307075
VMA,0.02161918489821277,0.4560257309548047,0.5864235590856253,0.35468949164621427
WWE,0.24233478818093546,0.44849087735210225,0.568709690977663,0.4198451188369002
Xbox,0.32501170506514154,0.49034069186285467,0.6975705864641585,0.5043076611307182
