Topic,coherence,consistency,fluency,overall
49ers,0.3211513426619848,0.6914458628526713,0.7422509931234491,0.5849493995460351
Amazon,0.269600715313611,0.5313930783166609,0.7524825767520424,0.5178254567941049
Beyonce,0.32115664547337497,0.4184230553422705,0.7543107616974769,0.49796348750437414
Chicago,0.2805743225875094,0.32417428654230696,0.5013331315737496,0.36869391356785536
Christmas,0.07109197960768829,0.41248038028112366,0.5645966199744671,0.34938965995442633
Eagles,0.06975750862478165,0.4549771697868598,0.6419712235238342,0.3889019673118252
Facebook,0.01978136626310746,0.39690493602757687,0.6323829397004921,0.34968974733039215
Flu,0.06559957818614454,0.19446113711002574,0.6668329323093738,0.308964549201848
Graduation,0.0852568867052509,0.24606047643782997,0.380319564611873,0.2372123092516513
Grammys,0.2502425553789954,0.44531537121478854,0.6703884125790668,0.4553154463909503
Iphone,0.22013890905738928,0.40511252469148107,0.6664415349645024,0.4305643229044576
Kobe,0.05487298272225036,0.27137267901423884,0.43195842696945497,0.2527346962353147
McDonalds,0.7255683238037137,0.32893073239809156,0.6409355828828739,0.565144879694893
NBA,0.6514464151400668,0.3884873874242533,0.7099242350649231,0.5832860125430811
NYC,0.053143498414503304,0.23957745624095456,0.6140355867029659,0.30225218045280794
Netflix,0.3322436329687468,0.48125786742482507,0.7677669728156975,0.5270894910697564
Obama,0.04493127616629649,0.36458835119410893,0.6124299830917389,0.3406498701507148
Paris,0.08421472400852029,0.39233667438558323,0.6810761897353076,0.38587586270980373
Patriots,0.30662542241664564,0.312634845503615,0.6170198592320086,0.41209337571742305
Seahawks,0.3438892323809579,0.24563645453023134,0.6017099188402086,0.39707853525046594
Superbowl,0.09076608210889386,0.3655826625347656,0.320003731500258,0.25878415871463917
Thanksgiving,0.21695058170494103,0.2157727972437684,0.5474745190842322,0.3267326326776472
VMA,0.12929889537533465,0.259100835474966,0.4751584954830495,0.2878527421111167
WWE,0.06244260263586928,0.09420660939082817,0.38792700256683,0.18152540486450916
Xbox,0.27220929252537424,0.4219440585914802,0.6484152531825632,0.44752286809980585
