Topic,coherence,consistency,fluency,overall
49ers,0.16246579191482485,0.35016319519285233,0.4661804364992428,0.32626980786897336
Amazon,0.010136122549658975,0.366364376573044,0.4398616617091132,0.272120720277272
Beyonce,0.23598160521803097,0.39870288579195656,0.7082309038787756,0.44763846496292103
Chicago,0.13500715826802756,0.35066389216982224,0.4372429260479965,0.30763799216194876
Christmas,0.11481502903390722,0.4821769103194044,0.6998315572942893,0.4322744988825336
Eagles,0.047791694231385566,0.22301792143944682,0.29984823696350643,0.1902192842114463
Facebook,0.027904051973413915,0.22480136396959716,0.28505507897488186,0.1792534983059643
Flu,0.06210322213118103,0.22739664243390872,0.6466873651172481,0.31206240989411266
Graduation,0.12121173016532033,0.31016489040082823,0.4751087443519347,0.30216178830602775
Grammys,0.056596882045966364,0.36918683009191394,0.6257008948926607,0.35049486901018034
Iphone,0.15334180708157455,0.2273683892900686,0.15175572478653393,0.17748864038605902
Kobe,0.015231624657968491,0.22527742956499702,0.2661622197963636,0.1688904246731097
McDonalds,0.1512612977236385,0.3352323918898954,0.5473345703451509,0.34460941998622824
NBA,0.13418558682867252,0.31389249693349647,0.5263972853773239,0.32482512304649763
NYC,0.20416897979042,0.4634594588566821,0.799458894929214,0.4890291111921054
Netflix,0.046427094625231945,0.18115893090615323,0.23778589533037775,0.15512397362058764
Obama,0.04400952276856771,0.3284251845829755,0.6348361287193205,0.3357569453569546
Paris,0.6913466357293095,0.46996746980480425,0.7677221263442605,0.6430120772927914
Patriots,0.08434799893482976,0.36259102279476707,0.6853036657804384,0.3774142291700118
Seahawks,0.14173451794567535,0.2882477115078478,0.5476239014413682,0.3258687102982971
Superbowl,0.09527165176099586,0.24936225792678376,0.3562330822308239,0.2336223306395345
Thanksgiving,0.273267464710087,0.18392190806239528,0.30670358825209776,0.25463098700819337
VMA,0.005951153438574975,0.6336961793827434,0.7033710176714836,0.44767278349760065
WWE,0.0028366148055313867,0.3421701643050994,0.5486389872687282,0.297881922126453
Xbox,0.0573283529014445,0.3167442984948449,0.6487830771106393,0.34095190950230964
