Topic,coherence,consistency,fluency,overall
49ers,0.12387025093259486,0.2542794787098322,0.6126058375433369,0.330251855728588
Amazon,0.12116364747622062,0.32046883376124785,0.6657640143206625,0.3691321651860437
Beyonce,0.5311018452486662,0.37713221196792684,0.7860839180224057,0.5647726584129996
Chicago,0.3956664460079306,0.4019724378138296,0.6476278508793457,0.48175557823370196
Christmas,0.22223510188601342,0.37385446231992175,0.5707687661599887,0.3889527767886413
Eagles,0.1750699314032312,0.2419309866550957,0.5263749273087307,0.3144586151223525
Facebook,0.3005310516452188,0.47153506261033973,0.6326200353669155,0.4682287165408246
Flu,0.38954475275872763,0.21689562262320927,0.31701465263174444,0.30781834267122715
Graduation,0.48428999673543355,0.33907376109826975,0.7210715156076916,0.5148117578137983
Grammys,0.4839473852908568,0.5013970844594177,0.848919713971482,0.6114213945739189
Iphone,0.35806759053307785,0.4458471493225276,0.7729015327662909,0.5256054242072988
Kobe,0.5900065050275456,0.5371165510502864,0.8275207318413011,0.6515479293063777
McDonalds,0.40360023048169946,0.48931907771502303,0.8890664789418519,0.5939952623795248
NBA,0.7968437666926887,0.4139309109820837,0.8137973340677392,0.674857337247504
NYC,0.6615424239115248,0.45894298142469503,0.7366771182110521,0.6190541745157573
Netflix,0.7537947333057253,0.3416435271948815,0.7488376436188907,0.6147586347064992
Obama,0.5785377181291181,0.4884269305287632,0.7143072149426265,0.5937572878668359
Paris,0.22598760047273733,0.48668734687507814,0.6355227489810588,0.44939923210962474
Patriots,0.06841614882930153,0.38925704797114163,0.8416481159329589,0.43310710424446736
Seahawks,0.551151791582745,0.4759886662320183,0.6730144169707112,0.5667182915951581
Superbowl,0.10132862046907831,0.3568443907180327,0.4623848300435281,0.3068526137435464
Thanksgiving,0.5043318964161989,0.1537635070653155,0.4922734218007761,0.38345627509409685
VMA,0.30487870625488894,0.4438931556092878,0.5991645222069096,0.4493121280236954
WWE,0.5086776249659059,0.40688686957404263,0.7379755046613454,0.5511799997337646
Xbox,0.12341425046381725,0.27328822876961695,0.46640272327291804,0.2877017341687841
