Topic,coherence,consistency,fluency,overall
49ers,0.04368567155566299,0.30015993098788496,0.7108608254158669,0.351568809319805
Amazon,0.021194806865095814,0.42344800169112445,0.7151324914811447,0.38659176667912165
Beyonce,0.6931576777584196,0.48246710447464564,0.6605573505423864,0.6120607109251505
Chicago,0.0021638451273676175,0.4765466482844714,0.71412779113948,0.39761276151710634
Christmas,0.13252160989647674,0.48407740383081055,0.6795474904661138,0.4320488347311337
Eagles,0.32682699922817354,0.22502593071589883,0.41771324057810766,0.32318872350739336
Facebook,0.5422000798173243,0.4608597974822301,0.5735292358452915,0.5255297043816153
Flu,0.3091707499320201,0.21355340596898,0.5026907897732669,0.34180498189142233
Graduation,0.5399490458965425,0.47055628721350357,0.8572700675967974,0.6225918002356144
Grammys,0.3257160364111744,0.327099591715314,0.5227749233887663,0.39186351717175155
Iphone,0.24552644285094688,0.41859306787316825,0.6357263497788219,0.43328195350097903
Kobe,0.12240319791989025,0.19360613076619596,0.5681752608129691,0.2947281964996851
McDonalds,0.7729543643738914,0.46789889916585564,0.8008651540455208,0.6805728058617561
NBA,0.1818015925437901,0.3657373604011186,0.7615365650256234,0.4363585059901774
NYC,0.799089448589756,0.47855049863125315,0.8472433558380196,0.7082944343530095
Netflix,0.11987347569217875,0.4440048235981333,0.6552014823234382,0.40635992720458347
Obama,0.06793984843061467,0.38819320983400385,0.6225486355474283,0.35956056460401564
Paris,0.09518484813062553,0.44889644352960245,0.6521752080827076,0.3987521665809785
Patriots,0.5129133762946226,0.4276270215073188,0.6840067326994804,0.5415157101671406
Seahawks,0.34989837769997517,0.41417735280583,0.6160987890425361,0.46005817318278047
Superbowl,0.058929384163660475,0.4529184956969661,0.4876998209424192,0.3331825669343486
Thanksgiving,0.09550149120391639,0.14049896395215677,0.35819336469550783,0.1980646066171937
VMA,0.25218823023958714,0.48143899220212516,0.6616699114373723,0.4650990446263615
WWE,0.13383820750624745,0.3629638464137724,0.7270493882455714,0.40795048072186374
Xbox,0.3383025174596131,0.4268480712044428,0.83457096638788,0.5332405183506453
