Topic,coherence,consistency,fluency,overall
49ers,0.2726068429382001,0.485182552701056,0.5001419943611319,0.4193104633334627
Amazon,0.01637494487071557,0.1268419344586898,0.439041298319458,0.19408605921628777
Beyonce,0.10516344988484483,0.5858305157081379,0.7729970102661858,0.4879969919530562
Chicago,0.37403063937463094,0.6311975544911628,0.732116624153981,0.579114939339925
Christmas,0.2902929817246663,0.4392649847097095,0.6227848805357966,0.45078094899005744
Eagles,0.028637827743312326,0.38128884335189933,0.588613333110499,0.3328466680685702
Facebook,0.029800799698004494,0.13310829302343258,0.02278955673185936,0.061899549817765485
Flu,0.188108041027991,0.2536431001205015,0.5854038354892418,0.3423849922125781
Graduation,0.08595607066954487,0.39579237725075866,0.7123430458622917,0.39803049792753176
Grammys,0.16060694718557167,0.41436328476891043,0.6377148819236094,0.4042283712926971
Iphone,0.038172541131956096,0.30383661203973744,0.517649556898031,0.28655290335657485
Kobe,0.013431773719166923,0.3588697979616539,0.519662480752312,0.2973213508110443
McDonalds,0.03290802448539243,0.2660544169256242,0.3302580081696408,0.20974014986021916
NBA,0.15742275664678965,0.46814622631384245,0.5846998533901834,0.4034229454502718
NYC,0.036296802420779,0.21820989401569846,0.5289898016174173,0.26116549935129824
Netflix,0.18975272601548865,0.3669154178850944,0.6127865291894142,0.3898182243633324
Obama,0.26684435951374724,0.275340790932009,0.3860073968866556,0.3093975157774706
Paris,0.0118864697737094,0.16835891272535242,0.3698331045451117,0.18335949568139118
Patriots,0.2844374050882743,0.2180667421898151,0.5019876945325561,0.3348306139368818
Seahawks,0.05234512975355931,0.16990008669501117,0.45988684498530846,0.22737735381129298
Superbowl,0.20601028550423758,0.48728188789864035,0.6126068561101364,0.43529967650433815
Thanksgiving,0.251442389749531,0.22456215275730496,0.56424156254305,0.3467487016832953
VMA,0.48089013005334985,0.45868539356136606,0.671938246853275,0.5371712568226635
WWE,0.2189741963134883,0.2378692922610593,0.5051775560671912,0.32067368154724624
Xbox,0.02659175029362795,0.27280771675264087,0.3550470619480339,0.2181488429981009
