Topic,coherence,consistency,fluency,overall
49ers,0.4480249845190849,0.43896342348369494,0.751723345829821,0.5462372512775336
Amazon,0.06798867832761658,0.04818976845930689,0.07820492071927002,0.06479445583539784
Beyonce,0.05215249617115074,0.503350081956822,0.6257346827313837,0.3937457536197854
Chicago,0.2522893934597086,0.5752527214463808,0.6760919474562525,0.5012113541207807
Christmas,0.791426140516441,0.45209268978520983,0.6220966204717279,0.6218718169244596
Eagles,0.028551602823280436,0.33508414091191585,0.5668211239700093,0.31015228923506855
Facebook,0.5209751555923386,0.46924808392915235,0.7135073211548261,0.5679101868921057
Flu,0.3013660666471102,0.17129041072980825,0.5403286186293101,0.33766169866874285
Graduation,0.05652936296432394,0.2548298939159904,0.4202872180872489,0.2438821583225211
Grammys,0.024722603313428217,0.3744483029263312,0.601537722367703,0.33356954286915413
Iphone,0.00990011967042121,0.05598220031734105,0.09331832271069412,0.05306688089948546
Kobe,0.16812704402339532,0.3344954583103114,0.5055949011677073,0.33607246783380473
McDonalds,0.07746740626497181,0.26542587312803884,0.4058267954206696,0.24957335827122673
NBA,0.02615048096260153,0.49409390501666467,0.7658348366075628,0.42869307419560965
NYC,0.09426203849407898,0.4181973308572462,0.6162092304594601,0.3762228666035951
Netflix,0.06632183372715625,0.2618788005757052,0.49937533155423747,0.27585865528569964
Obama,0.37458345295347073,0.1418114184193078,0.23922494697793173,0.2518732727835701
Paris,0.14188332636722747,0.33087997746182435,0.5384838692174322,0.3370823910154947
Patriots,0.10423207068193428,0.38598501581713357,0.6770708978340362,0.38909599477770135
Seahawks,0.2818238383377438,0.29474304615398744,0.6288168358354175,0.40179457344238295
Superbowl,0.22931439396022196,0.18956560865598182,0.3516204868455671,0.25683349648725695
Thanksgiving,0.002563455582018729,0.19395409767573774,0.5271043458520861,0.24120729970328084
VMA,0.004399185436161482,0.5509442252356949,0.6433042515043393,0.39954922072539856
WWE,0.10885590478353356,0.041489061800506086,0.06174177526587491,0.07069558061663818
Xbox,0.2121974436491777,0.3168339253233749,0.4936740258561931,0.34090179827624856
